iter kd skd kf skf gamma sgamma sigma_error1 sigma_error2 sigma_error3 sigma_error4 L
3.143000000000000000e+03 1.830790771605510063e-03 9.069006191614091897e-03 3.789786729922042444e-05 4.623427286832301930e-06 5.958288544241951209e-05 8.930679057856853072e-06 7.009465245683029977e+00 7.730055395072843005e+00 7.622767918354562688e+00 6.798341635392809224e+00 -1.704013454117485253e+03
3.144000000000000000e+03 1.849922918416626325e-03 8.791045174358374029e-03 3.506976768933870651e-05 4.648207318213425511e-06 5.741535852085581702e-05 8.687488495348441957e-06 7.230519463052511142e+00 7.888139519457266324e+00 7.270844082630730121e+00 6.892297160221496632e+00 -1.702321744490965330e+03
3.145000000000000000e+03 1.874359033684877074e-03 8.842006199318483070e-03 3.288281186061380571e-05 4.919540879801276046e-06 5.409917217763220984e-05 9.060904367835650728e-06 6.849149243567611123e+00 7.859841206815316283e+00 7.728829675157198764e+00 6.894635917871570818e+00 -1.702523679925030137e+03
3.146000000000000000e+03 1.983743616418803639e-03 9.418930837524873076e-03 3.196023317429299004e-05 4.612249494204814090e-06 5.605596955748171566e-05 9.284600595164916201e-06 6.907845502275682392e+00 7.939283477709796699e+00 7.449920553635651643e+00 6.615081726848763388e+00 -1.702284139938825092e+03
3.147000000000000000e+03 1.950536382091548398e-03 9.406366559087218568e-03 3.340741212467155486e-05 4.772391830266979327e-06 5.382778618802661817e-05 8.624848501540461718e-06 7.235808392962896463e+00 7.622076949961831716e+00 6.608407717248049984e+00 6.417963561176164511e+00 -1.699910067071105004e+03
3.148000000000000000e+03 2.010790145065107209e-03 9.877215848654722838e-03 3.248718121501770526e-05 4.692197990082583446e-06 5.367412297967263013e-05 8.713998904170970389e-06 7.325424181307223392e+00 7.171613358068077204e+00 6.929576630080314104e+00 6.861185805066612353e+00 -1.702897975424364859e+03
3.149000000000000000e+03 2.211912052321418805e-03 9.947810293243897553e-03 3.528317957976522326e-05 4.731301825945221930e-06 5.372388584140465188e-05 8.394250700338413095e-06 7.122271177385037788e+00 7.418872343166873051e+00 6.817542676805117274e+00 6.598782722724825689e+00 -1.703415830546207417e+03
3.150000000000000000e+03 2.211888174014573979e-03 9.788789663667014571e-03 3.468596465171566853e-05 4.677931665351902080e-06 5.654343473455387460e-05 8.862435332179988468e-06 7.179082914909315605e+00 7.327049888809161082e+00 6.857227213252986786e+00 6.820519026246266492e+00 -1.706272544646344159e+03
3.151000000000000000e+03 2.123971921396089306e-03 9.815847652364723813e-03 3.513377002919741227e-05 4.758794317656838159e-06 5.344067798971463947e-05 9.207657512503985436e-06 7.366194684451500052e+00 7.367123291331934887e+00 6.393303886878567432e+00 6.672743276260254319e+00 -1.704122321265585015e+03
3.152000000000000000e+03 2.246682030561241751e-03 9.780440037853619165e-03 3.615873370658702433e-05 4.951319627355497689e-06 5.446868006423387728e-05 9.576153647182892193e-06 7.286636429864663533e+00 7.775412136847661415e+00 6.177688002856403848e+00 6.181715492425460923e+00 -1.704754182114001196e+03
3.153000000000000000e+03 2.371538187359044803e-03 9.689064524273231435e-03 3.508107052044703779e-05 4.651960879667774265e-06 5.045881444481868519e-05 9.947390439165359872e-06 6.690544394998088507e+00 8.217315063239031048e+00 6.206837343563811338e+00 6.298219838073332077e+00 -1.704847665402236089e+03
3.154000000000000000e+03 2.313836280941907863e-03 9.676155273523282668e-03 3.623883440823603557e-05 5.077494569355804849e-06 5.167258345311648456e-05 9.274128466919227674e-06 7.269725921559199833e+00 8.327201245723065526e+00 6.037337066179242484e+00 6.269269585472205364e+00 -1.703327622945755593e+03
3.155000000000000000e+03 2.309765296646157807e-03 8.791652223063640970e-03 3.642873037137440723e-05 5.222399019578747232e-06 4.973627888171876346e-05 9.089456633354110263e-06 6.471803113913618510e+00 8.508286200978213643e+00 6.496520343205645531e+00 7.072513039609294339e+00 -1.704231289025839487e+03
3.156000000000000000e+03 2.247490878196348532e-03 9.159269124009588453e-03 3.724251981379466959e-05 5.774347541259674369e-06 5.257205185452524198e-05 8.738168155265255393e-06 6.414415493862095197e+00 8.129603968979974837e+00 6.393175117648829620e+00 6.862063043665592943e+00 -1.702537981452126360e+03
3.157000000000000000e+03 2.216580079196208298e-03 8.957947134139337617e-03 3.775607909242357157e-05 5.739515546537669538e-06 5.447481603229919523e-05 8.542522554837714128e-06 7.412472700049692165e+00 7.757676871504009419e+00 6.126004279876817726e+00 7.169379121576151093e+00 -1.701297638876335895e+03
3.158000000000000000e+03 2.214047116394285506e-03 8.712900845467674155e-03 3.657794816968252454e-05 6.047068902527389121e-06 5.460479135267518963e-05 8.374568486505211604e-06 7.670113368540851795e+00 8.495922266617068175e+00 6.288189267225821943e+00 7.045686351930898539e+00 -1.702620695148104005e+03
3.159000000000000000e+03 2.173406053671754230e-03 8.393728345413156017e-03 3.946550943449930081e-05 5.402068569651220247e-06 5.737418619446583426e-05 8.252761312884704153e-06 7.451031614371294687e+00 9.002523749660259256e+00 6.051267684594946239e+00 7.088637114035837072e+00 -1.704127666704052899e+03
3.160000000000000000e+03 2.239521122883830675e-03 8.440772035674821636e-03 3.842520350717390715e-05 5.846479851938617241e-06 5.724440710974664659e-05 8.856202236853905849e-06 7.252380478262450580e+00 9.073256985757755189e+00 6.060444185754358060e+00 7.403900240111258135e+00 -1.705228485037303926e+03
3.161000000000000000e+03 2.383686980081016222e-03 8.969409212942600421e-03 3.834657170492645036e-05 5.907130565496211773e-06 5.525940252370981933e-05 8.532947705785383149e-06 6.920881613340746696e+00 8.953635045893406641e+00 5.733042782195691522e+00 7.055450745955039515e+00 -1.704923057000303970e+03
3.162000000000000000e+03 2.512061640030596992e-03 9.425544547631238210e-03 3.669227484014453303e-05 5.922632929822149839e-06 5.301544604792874250e-05 8.201210325316789061e-06 6.984872341304423138e+00 8.789409504051086230e+00 6.135463376297713545e+00 6.981308674532244574e+00 -1.703745398767423467e+03
3.163000000000000000e+03 2.444740842104070437e-03 9.848708304920281154e-03 3.582048357683107067e-05 5.529302509654040132e-06 5.005732774832154344e-05 8.185132667039851854e-06 6.572497872323482149e+00 9.083020538980704828e+00 6.036353552025373936e+00 6.877219617192782408e+00 -1.705758741453466428e+03
3.164000000000000000e+03 2.353001475862410204e-03 9.988676679414595916e-03 3.682948749564308560e-05 5.358402609740186365e-06 5.102609653805411017e-05 7.900882675950204916e-06 6.614532923998030611e+00 9.169583869463576065e+00 5.883067426053704807e+00 6.680946000282575348e+00 -1.708057154717968388e+03
3.165000000000000000e+03 2.237599743557380436e-03 9.334725513819910545e-03 3.716354321409745905e-05 5.983069546917725265e-06 5.102087194907557429e-05 8.169768933143041809e-06 6.286970615060171852e+00 9.013461287792845056e+00 5.629599412528403235e+00 6.529909571413185176e+00 -1.707683086735655934e+03
3.166000000000000000e+03 2.264860477225315305e-03 9.799465436850484865e-03 3.799541898154263448e-05 6.652708245283390125e-06 5.324114751949305465e-05 7.988613260328719383e-06 6.402768010656012976e+00 8.602741301293690412e+00 5.668028146106776965e+00 6.503782579583551104e+00 -1.707904801478093304e+03
3.167000000000000000e+03 2.293697260040133447e-03 9.185656174891398615e-03 3.768698566235967903e-05 6.393340787128389114e-06 5.239756439373092876e-05 7.235809375030131558e-06 6.570716552148543776e+00 8.385948380076529318e+00 6.072256917585718838e+00 6.812993062904860508e+00 -1.707976519385790652e+03
3.168000000000000000e+03 2.356807782374711717e-03 9.506677633908392627e-03 3.735820394367220243e-05 6.279580998135747915e-06 5.553072367968652119e-05 6.949981008721016558e-06 6.366074531847573326e+00 7.957730443505403706e+00 6.179007444662831361e+00 6.837474720172419751e+00 -1.702916223976534184e+03
3.169000000000000000e+03 2.416198811455497024e-03 8.818722535101153684e-03 3.894698384603478852e-05 6.123487487567701743e-06 5.317635677386797018e-05 6.694304410106652585e-06 6.796711995987918975e+00 7.989335299703294702e+00 6.614400084192187279e+00 7.020653775355541804e+00 -1.702609475118915270e+03
3.170000000000000000e+03 2.327601357861254841e-03 8.712604345805442102e-03 3.977597962829404346e-05 5.991903477008960742e-06 4.956472383178594718e-05 6.979084956264211468e-06 6.956068730803513844e+00 8.394707550358981862e+00 6.893972172746781979e+00 7.422307155658719680e+00 -1.703924734624586790e+03
3.171000000000000000e+03 2.244893013940323697e-03 8.509161537475440351e-03 3.981928080569062302e-05 5.570650937528986569e-06 5.106228149554248579e-05 6.438126346498461836e-06 7.138423726218450227e+00 7.814194988671464337e+00 6.805466400846256647e+00 7.360432034548051838e+00 -1.701377840799746537e+03
3.172000000000000000e+03 2.242639506832979062e-03 9.071276601457997635e-03 3.991226156841603569e-05 5.206834223005007670e-06 5.672915105917861910e-05 6.639635480505626879e-06 6.529219942905903018e+00 7.840028077830556441e+00 6.533796781201190562e+00 7.201382621854020449e+00 -1.701445442237165707e+03
3.173000000000000000e+03 2.126008485410605785e-03 9.472433259713823953e-03 4.163551689304003154e-05 5.880147225497143470e-06 6.117327001092285970e-05 7.143918365395611748e-06 6.036916726239354603e+00 7.741601174111493400e+00 6.536939801749798384e+00 7.445761050047938312e+00 -1.704559254070870566e+03
3.174000000000000000e+03 2.237807115013980188e-03 9.682766693646328512e-03 3.992806800072067655e-05 6.042834580693974574e-06 6.232470458619618564e-05 7.754475907113580335e-06 6.399898406826788566e+00 7.541979969428914465e+00 6.546943545182123181e+00 7.851500955573305518e+00 -1.707374628675984013e+03
3.175000000000000000e+03 2.068062953977223891e-03 1.013207117591572587e-02 4.163253218338689446e-05 6.242453622102405072e-06 6.283664151401182664e-05 7.293863576190344994e-06 6.389775103094091691e+00 7.271236762250652852e+00 6.317970591034884009e+00 8.124176883394984117e+00 -1.705440427016534613e+03
3.176000000000000000e+03 2.067123598796504272e-03 9.519589110134351467e-03 4.077869890403024584e-05 5.983762275313364757e-06 5.764389104132501719e-05 7.516749495509390408e-06 6.401982140654578934e+00 7.700514966629358860e+00 6.846523120263339202e+00 8.196457666042954671e+00 -1.705659093337724926e+03
3.177000000000000000e+03 2.055711929907050230e-03 9.864251212988091669e-03 4.170644588591283097e-05 5.792765872832675438e-06 5.759371714320122340e-05 7.657521291080232866e-06 6.417618300199936066e+00 7.661800993207731558e+00 7.058803309529305459e+00 8.404909960668092594e+00 -1.705312504893900950e+03
3.178000000000000000e+03 2.270880655451246091e-03 1.009635442522523532e-02 3.795949203706929187e-05 5.715922978346276290e-06 5.651011973745842558e-05 7.257139311633985025e-06 6.369741582694803839e+00 8.193463648410594047e+00 6.735586560445785409e+00 8.174935287382462334e+00 -1.703808394078658921e+03
3.179000000000000000e+03 2.366944882739056063e-03 1.028859210803752776e-02 3.642774555420328969e-05 5.235920773245260079e-06 5.788917790213739907e-05 7.156241556777263434e-06 6.531141798622350336e+00 7.948187429940121618e+00 6.394762604071927647e+00 8.137724309078652851e+00 -1.707327297460597947e+03
3.180000000000000000e+03 2.344377997214418165e-03 9.886921190696923434e-03 3.931113068158343060e-05 5.003530591957401490e-06 5.820372940819960303e-05 7.598659040432144617e-06 6.671537054212664408e+00 7.885523817481371545e+00 6.163856294907044564e+00 7.866678570132562776e+00 -1.706454487845413951e+03
3.181000000000000000e+03 2.320165498237591710e-03 1.141099597205985292e-02 3.946377675519924195e-05 4.738863163942181803e-06 6.480824806013536017e-05 7.603297449335087154e-06 6.521396803166046752e+00 7.460833634120469959e+00 6.153787568706913014e+00 7.922424293921784155e+00 -1.706456392450060775e+03
3.182000000000000000e+03 2.485723113518986324e-03 1.202433847364859330e-02 4.240973356870818528e-05 4.763227059735559589e-06 6.925387494565091976e-05 7.645296007479031764e-06 6.732374639439924202e+00 7.936953932076082907e+00 5.919059360488352795e+00 8.227703768918896543e+00 -1.708965010519601947e+03
3.183000000000000000e+03 2.660283163180527082e-03 1.236293757856313409e-02 4.504627608898150603e-05 4.898798485502912170e-06 6.256018585245756659e-05 7.779136355720156346e-06 6.195818107029114508e+00 7.766570622646654876e+00 6.211366711103332605e+00 8.408978234369499205e+00 -1.706860070415030350e+03
3.184000000000000000e+03 2.836897651465771202e-03 1.184735659620230266e-02 4.498975077669448836e-05 4.825530795709339070e-06 6.450517828150297049e-05 7.833998859367343864e-06 6.491858662641140754e+00 7.708539678099556092e+00 6.021631290813753701e+00 8.176423648535097399e+00 -1.705644874294586316e+03
3.185000000000000000e+03 2.835639765837361017e-03 1.229955842846580313e-02 4.559214230848827621e-05 5.029297263763861287e-06 6.565470233939061707e-05 7.793609393042802156e-06 6.910924847250710989e+00 7.680811179614886797e+00 5.870834649695078511e+00 7.667944425002547248e+00 -1.703947546245993180e+03
3.186000000000000000e+03 2.879833567854423251e-03 1.243464276007862773e-02 4.265074475257464017e-05 5.207832563613313681e-06 5.816733782789803501e-05 7.444765131718262868e-06 6.619771385327907431e+00 8.276082052071991768e+00 6.012143733073866514e+00 7.581283851905623372e+00 -1.703232012387384430e+03
3.187000000000000000e+03 2.664132424447714868e-03 1.258665978135440483e-02 4.057849429191073669e-05 5.412129057557591709e-06 5.847537680379644886e-05 7.507925703943973645e-06 6.691684943239598837e+00 8.752122859193281812e+00 5.958527731858891840e+00 6.971793555821857780e+00 -1.702513346254475209e+03
3.188000000000000000e+03 2.758516674627353032e-03 1.267109437626710855e-02 4.272344674110040218e-05 5.477009806024264560e-06 6.173106602760534880e-05 7.083610819643472083e-06 7.069750041553156450e+00 9.155453181926093364e+00 5.900465730449285573e+00 6.590101995746522334e+00 -1.704971816265040843e+03
3.189000000000000000e+03 2.846432835214201922e-03 1.328970896241841657e-02 4.313313194814817641e-05 5.466075217149272882e-06 5.837967715719145602e-05 7.067971604505544668e-06 7.323937578481393373e+00 8.964707607343878948e+00 5.809138441575900202e+00 6.534803429350814596e+00 -1.706670300230154226e+03
3.190000000000000000e+03 2.957326797231134112e-03 1.426304455570648159e-02 4.200291499216215173e-05 5.417237595850186973e-06 6.213094493541010041e-05 6.530618138813416894e-06 8.263902279599808054e+00 9.052319152139917335e+00 6.022791318178028597e+00 7.047002988453356487e+00 -1.704945446817828270e+03
3.191000000000000000e+03 2.869288323276590613e-03 1.409250163182921081e-02 4.017449743317615064e-05 5.781914382627488298e-06 6.062731115222765488e-05 6.511607926950479176e-06 8.198424751628127893e+00 8.618876685345792765e+00 6.197667292574651654e+00 7.046320785999405700e+00 -1.704385950742514524e+03
3.192000000000000000e+03 2.828111621885387710e-03 1.269832803799514874e-02 3.901636351295949381e-05 5.605040162782497839e-06 6.163913007443480867e-05 5.334639007396237216e-06 7.862061653982845399e+00 8.182673744147006545e+00 6.347725676379027959e+00 7.080822599517862415e+00 -1.704198781753237199e+03
3.193000000000000000e+03 2.980414315805540813e-03 1.211322955633113187e-02 4.022309783692641741e-05 5.828550760024745731e-06 6.161116253767314355e-05 5.179490196311507096e-06 7.769521260184346190e+00 7.938346157121378255e+00 6.337535441265683467e+00 6.399846709412227774e+00 -1.702771167518080802e+03
3.194000000000000000e+03 3.053105929717747635e-03 1.187045951719370614e-02 3.802942331645788732e-05 6.047970993479492296e-06 5.889916808591926059e-05 5.093328109823341658e-06 7.578210166677802562e+00 8.102870514776718380e+00 7.491769567569163790e+00 6.189271631466156443e+00 -1.702758364024303546e+03
3.195000000000000000e+03 3.341420032169212500e-03 1.235875539339761041e-02 3.560568585106087616e-05 6.171490090276419419e-06 5.851961302893928397e-05 5.395057866198799128e-06 7.795558796987267058e+00 8.361900051012744584e+00 7.101018613602530394e+00 6.144318964681877659e+00 -1.706138642163333543e+03
3.196000000000000000e+03 3.633923215568738048e-03 1.270820796132385300e-02 3.589866782686858808e-05 5.947091320832038825e-06 5.593244696736006166e-05 5.436082058756133035e-06 7.720785476087392851e+00 8.243730649974898128e+00 7.341303248710609353e+00 6.455161743398173613e+00 -1.704088088874847017e+03
